Id,Prediction
0,890.1807
1,648.05316
2,351.97836
3,727.8925
4,1215.331
5,745.53265
6,826.8882
7,447.5565
8,309.4663
9,811.68695
10,837.519
11,308.08328
12,599.72205
13,1136.6779
14,396.32462
15,526.1586
16,1125.1891
17,565.33875
18,140.13017
19,503.6433
20,766.9635
21,700.7468
22,1659.051
23,375.97098
24,378.7256
25,741.70166
26,1546.1078
27,1427.5175
28,317.0772
29,368.61426
30,352.97147
31,810.6707
32,513.1522
33,486.59497
34,448.3675
35,363.2049
36,353.34488
37,825.8727
38,1160.5438
39,485.83487
40,1116.0061
41,1011.69165
42,679.3641
43,465.7728
44,385.90546
45,356.09915
46,1264.8605
47,1304.4924
48,288.7378
49,896.7402
50,899.9284
51,296.38132
52,776.8416
53,488.5936
54,281.4792
55,1313.8711
56,439.11597
57,647.3471
58,278.44528
59,680.084
60,680.85394
61,1023.2245
62,1432.8262
63,432.3091
64,690.16296
65,831.86066
66,364.19458
67,598.782
68,580.4161
69,500.77017
70,389.65152
71,389.77048
72,427.47824
73,1374.5762
74,316.77066
75,597.09424
76,869.34753
77,935.04315
78,563.2482
79,1357.1724
80,983.4578
81,385.63318
82,569.2089
83,1151.5371
84,1532.127
85,585.82355
86,946.5706
87,646.0608
88,490.42783
89,552.0866
90,806.8157
91,528.897
92,230.80176
93,819.46796
94,331.7406
95,987.1246
96,1659.9222
97,692.8235
98,1373.0051
99,292.4151
100,719.8389
101,1517.7665
102,1092.266
103,557.01227
104,234.66891
105,557.85455
106,748.3012
107,336.31824
108,940.8388
109,1907.9702
110,521.7661
111,694.8406
112,1374.1504
113,350.8793
114,263.0292
115,617.5417
116,1477.1282
117,1228.0623
118,678.5083
119,472.39444
120,710.00366
121,971.9103
122,370.57358
123,326.44104
124,793.74756
125,216.5143
126,513.3976
127,401.56116
128,1342.9471
129,264.21664
130,1045.7522
131,829.2142
132,493.1079
133,758.18646
134,960.4234
135,527.8748
136,748.7605
137,591.16766
138,911.9794
139,483.63452
140,1303.9598
141,2491.2156
142,819.7082
143,529.51514
144,615.02594
145,469.2133
146,304.1784
147,465.35028
148,1383.2422
149,856.8516
150,424.97543
151,757.68774
152,1268.2363
153,1109.7058
154,326.3116
155,329.691
156,1507.9475
157,496.8286
158,902.5024
159,634.92816
160,731.5704
161,518.24225
162,855.7341
163,660.5411
164,700.08636
165,984.9389
166,716.6363
167,501.15494
168,412.57675
169,252.52617
170,917.47656
171,1194.3055
172,1523.9275
173,554.4199
174,1075.5635
175,405.68335
176,472.4907
177,340.75076
178,720.3012
179,452.68997
180,331.1713
181,1348.1198
182,615.8522
183,628.2099
184,364.86728
185,574.4443
186,429.58606
187,417.31894
188,673.6195
189,315.76813
190,746.01196
191,909.22845
192,605.95465
193,502.1055
194,421.90118
195,701.6436
196,925.445
197,1060.5043
198,371.3216
199,779.884
200,669.61487
201,615.0225
202,847.4374
203,1267.4629
204,651.4466
205,627.2636
206,970.69135
207,575.89417
208,518.70953
209,427.89188
210,439.9039
211,570.41693
212,457.92645
213,837.2203
214,1391.0559
215,623.62683
216,645.6544
217,546.44385
218,1463.9667
219,678.91833
220,1004.6367
221,448.87558
222,554.2937
223,443.1404
224,443.1404
225,422.6881
226,543.61487
227,314.3815
228,314.3815
229,315.82446
230,513.73505
231,1125.0845
232,292.6819
233,824.2016
234,622.6534
235,235.51161
236,752.0546
237,1112.8597
238,591.1396
239,839.4296
240,524.2863
241,1973.1024
242,469.89752
243,1279.1608
244,530.9508
245,630.1425
246,832.6683
247,803.9837
248,259.44217
249,513.50653
250,530.7308
251,364.0331
252,1134.1735
253,1137.5693
254,236.73213
255,769.3786
256,466.1197
257,438.24432
258,396.43173
259,340.21725
260,895.36224
261,1153.2344
262,387.2406
263,526.5766
264,991.735
265,295.0889
266,407.71045
267,326.13107
268,330.44547
269,486.18307
270,1105.4596
271,980.4663
272,553.9843
273,892.99036
274,890.435
275,925.8409
276,556.9417
277,834.45215
278,699.0828
279,421.93735
280,581.33624
281,351.0809
282,322.78778
283,321.23178
284,367.4302
285,585.2534
286,941.7237
287,856.9601
288,671.7493
289,584.4903
290,286.64316
291,195.58455
292,409.1511
293,488.0009
294,488.0009
295,203.3703
296,819.8555
297,630.3539
298,630.3539
299,1202.2628
300,314.34088
301,904.26575
302,451.8529
303,172.703
304,631.466
305,1022.8624
306,1985.5938
307,258.8629
308,604.62964
309,1502.3853
310,781.1143
311,1003.5755
312,157.68977
313,486.45596
314,354.91992
315,662.4195
316,513.01166
317,251.97516
318,963.1945
319,252.96594
320,287.62344
321,526.67584
322,610.1601
323,457.87027
324,873.2372
325,427.41806
326,394.76178
327,808.7046
328,710.9627
329,404.03644
330,592.5038
331,418.80823
332,674.03723
333,402.02655
334,281.33646
335,685.4766
336,675.0285
337,1137.2634
338,444.09085
339,864.97784
340,1238.7507
341,543.8798
342,1508.3289
343,1002.8685
344,546.1456
345,868.66644
346,1129.0444
347,903.22205
348,545.99536
349,697.00055
350,474.92703
351,990.3518
352,792.6252
353,795.2424
354,497.30978
355,433.8561
356,514.5987
357,520.08575
358,1330.7479
359,726.95953
360,252.46555
361,587.029
362,319.51907
363,1197.038
364,929.2425
365,1100.7656
366,364.8902
367,469.45468
368,1033.1824
369,815.04376
370,807.86035
371,419.73837
372,593.6242
373,748.4801
374,526.2714
375,891.697
376,507.44626
377,1271.9021
378,293.08667
379,258.91995
380,706.5952
381,641.44354
382,556.33093
383,1803.5531
384,576.8471
385,370.44128
386,651.06854
387,649.5424
388,1134.3805
389,615.45624
390,980.46875
391,495.33438
392,416.82278
393,253.34778
394,370.93414
395,1058.8988
396,906.9872
397,1396.3561
398,207.35461
399,397.8349
400,804.847
401,1353.992
402,1034.7627
403,596.68304
404,381.85925
405,627.6408
406,216.06029
407,186.16652
408,409.94388
409,257.78384
410,1027.9147
411,337.82132
412,126.37672
413,80.85579
414,368.5509
415,705.59796
416,549.3071
417,1342.456
418,457.11014
419,318.88266
420,1004.737
421,431.0469
422,713.11285
423,1087.2684
424,1060.1646
425,772.62396
426,386.8834
427,490.52835
428,205.29283
429,261.58844
430,499.32462
431,806.77264
432,825.1365
433,375.05563
434,172.29842
435,706.54675
436,1509.4868
437,261.35156
438,554.01733
439,758.39276
440,609.6744
441,647.99347
442,426.72943
443,228.19502
444,793.12354
445,155.69537
446,2066.08
447,279.95932
448,605.79395
449,512.7195
450,411.34183
451,536.82635
452,299.80627
453,186.37953
454,297.88797
455,789.4859
456,1206.5061
457,348.7864
458,399.60977
459,440.73462
460,523.88995
461,1227.6119
462,412.72183
463,720.1538
464,699.0497
465,311.40378
466,365.8571
467,721.07
468,474.91574
469,1502.0471
470,204.80727
471,580.4763
472,331.29202
473,1117.1171
474,646.6024
475,1516.82
476,972.7574
477,306.7938
478,227.12624
479,275.46823
480,807.0302
481,372.12204
482,1177.9592
483,470.2017
484,301.20416
485,1333.5277
486,210.84804
487,1154.2882
488,188.11923
489,380.1703
490,608.75604
491,465.69724
492,527.0396
493,635.181
494,296.65707
495,1456.2595
496,534.5696
497,209.16869
498,478.25897
499,313.9381
500,898.9443
501,639.61066
502,781.61035
503,413.2769
504,1117.8335
505,449.9251
506,1108.5867
507,583.56213
508,684.8023
509,914.8833
510,815.0936
511,978.2386
512,192.1548
513,615.52795
514,686.42145
515,399.86227
516,950.57574
517,378.6112
518,679.1089
519,366.43918
520,1300.7223
521,343.30716
522,627.6855
523,509.99667
524,579.3692
525,936.9179
526,589.96454
527,354.32776
528,953.5638
529,310.06546
530,703.7232
531,567.1702
532,389.5168
533,655.62415
534,559.17096
535,495.84656
536,619.7783
537,592.87225
538,1081.1893
539,280.99304
540,774.18475
541,2074.4368
542,649.07965
543,1032.5619
544,491.56006
545,769.6084
546,554.2673
547,975.5274
548,500.2392
549,471.74115
550,396.7201
551,1522.7555
552,333.1637
553,270.7753
554,1163.4873
555,481.1816
556,213.55951
557,618.5251
558,583.4672
559,394.08862
560,807.5127
561,654.76825
562,360.6449
563,450.42883
564,622.5039
565,1024.6597
566,523.91144
567,266.23306
568,473.2795
569,1265.0526
570,512.06714
571,486.64816
572,408.78564
573,363.48575
574,174.99382
575,654.9292
576,158.5262
577,412.43344
578,600.83685
579,809.31683
580,856.215
581,351.94382
582,846.6128
583,968.98773
584,591.7038
585,726.59045
586,268.1264
587,1124.7924
588,785.3676
589,1385.2543
590,400.46628
591,546.89825
592,1436.0679
593,301.502
594,269.47736
595,661.0947
596,1156.6844
597,733.8161
598,666.6849
599,565.16974
600,923.1555
601,1168.826
602,669.8154
603,602.4842
604,1133.4285
605,665.7838
606,245.86246
607,878.0189
608,260.1358
609,472.35333
610,181.9413
611,585.4059
612,484.5881
613,504.24466
614,475.4082
615,383.4374
616,787.3123
617,1042.789
