Id,Prediction
0,903.4277
1,667.57916
2,369.5477
3,740.88525
4,1207.4293
5,748.79315
6,830.8589
7,449.6259
8,367.73083
9,817.66034
10,849.70496
11,330.68875
12,608.4482
13,1144.8835
14,406.55243
15,529.2432
16,1132.2754
17,579.8984
18,188.71144
19,508.9658
20,778.59283
21,711.3807
22,1586.9907
23,379.3996
24,377.0872
25,749.0339
26,1504.739
27,1414.1338
28,320.78363
29,369.83038
30,353.4987
31,825.00836
32,513.43616
33,488.154
34,470.32288
35,375.03427
36,341.31244
37,833.3978
38,1171.1619
39,502.6977
40,1106.1416
41,1020.67444
42,688.0328
43,476.767
44,391.80353
45,366.22296
46,1267.5387
47,1303.9365
48,315.9687
49,907.3353
50,909.3288
51,314.3081
52,782.3113
53,505.23553
54,300.456
55,1324.0054
56,455.79007
57,661.6109
58,288.1604
59,717.54736
60,688.7538
61,1018.98236
62,1366.24
63,433.8494
64,699.60114
65,832.7743
66,374.18375
67,608.162
68,578.56665
69,503.76752
70,388.75558
71,395.99786
72,447.34048
73,1369.7131
74,329.59506
75,603.35223
76,877.96954
77,934.75726
78,574.8765
79,1374.1099
80,994.42224
81,397.7182
82,586.2199
83,1160.5183
84,1480.7551
85,594.23975
86,953.8753
87,659.8089
88,496.91055
89,558.27954
90,813.7771
91,540.83167
92,249.77841
93,824.8386
94,331.66068
95,987.3414
96,1645.4874
97,698.3179
98,1372.85
99,318.07352
100,723.9021
101,1471.7004
102,1093.225
103,565.02545
104,254.14607
105,572.16296
106,747.65625
107,350.90485
108,951.2413
109,1793.9185
110,527.70245
111,708.638
112,1344.0619
113,401.23157
114,274.18735
115,617.762
116,1424.6343
117,1225.2502
118,687.88043
119,484.65845
120,722.6302
121,974.666
122,380.13452
123,324.7455
124,811.7902
125,222.41008
126,515.9013
127,414.92667
128,1333.0062
129,270.33813
130,1049.9308
131,841.4259
132,499.87955
133,767.2152
134,964.3741
135,536.8341
136,766.19244
137,600.2227
138,915.84985
139,483.28168
140,1281.5378
141,2397.4707
142,822.89355
143,527.56555
144,612.9419
145,481.88486
146,313.81998
147,480.8538
148,1329.1277
149,882.26184
150,443.3717
151,770.112
152,1255.4229
153,1123.5337
154,326.70065
155,334.284
156,1468.2383
157,507.417
158,914.0243
159,642.10895
160,747.7685
161,521.6056
162,886.1517
163,678.6022
164,699.4474
165,994.6076
166,724.943
167,504.75186
168,419.23245
169,273.81006
170,921.41754
171,1201.4479
172,1495.1077
173,569.8464
174,1101.9924
175,421.19394
176,481.7896
177,351.21524
178,731.6247
179,458.02844
180,345.49353
181,1366.8204
182,623.01416
183,635.823
184,372.57764
185,578.0618
186,441.85416
187,418.27554
188,682.23785
189,319.61224
190,759.9485
191,929.7104
192,601.83325
193,511.98053
194,424.20523
195,707.6372
196,930.96783
197,1076.4318
198,366.01566
199,795.53876
200,672.67444
201,622.0952
202,849.8322
203,1272.3104
204,675.478
205,634.9631
206,977.2499
207,589.0806
208,530.98035
209,432.20343
210,444.4133
211,576.99774
212,452.75128
213,848.0816
214,1373.8691
215,618.307
216,647.7509
217,549.6925
218,1424.0967
219,684.5577
220,1004.2872
221,450.33832
222,561.986
223,439.16696
224,439.16696
225,421.39963
226,551.7212
227,316.79202
228,316.79202
229,317.00476
230,515.7956
231,1124.9032
232,291.28253
233,820.94305
234,635.1383
235,253.46024
236,754.9615
237,1121.3279
238,606.1762
239,856.23126
240,529.28314
241,1880.7672
242,476.0678
243,1271.053
244,542.6729
245,648.0477
