Id,Prediction
0,898.4453961538462
1,670.2670269230769
2,354.4063976923077
3,747.5941346153845
4,1192.9700615384616
5,748.127319230769
6,847.3975953846154
7,442.49303307692304
8,373.48613769230764
9,804.948006923077
10,856.9791553846154
11,327.92931538461534
12,605.7021423076923
13,1129.171623076923
14,402.5133246153846
15,523.9516738461539
16,1079.7650307692309
17,576.8329507692307
18,199.53779230769229
19,502.09170384615385
20,788.9524146153846
21,719.2259553846154
22,1610.9042615384615
23,365.19568615384617
24,363.1043653846154
25,762.9644046153845
26,1511.1779846153845
27,1366.5712615384616
28,306.12768769230763
29,323.4609192307692
30,340.0748561538461
31,837.7047415384615
32,505.6183007692307
33,480.54623384615377
34,437.9905553846155
35,355.47939461538465
36,336.8449338461538
37,829.6285107692308
38,1174.809
39,497.3694484615384
40,1084.4867846153845
41,1014.9645623076926
42,677.3808261538462
43,468.89892
44,377.79081846153855
45,341.2759938461538
46,1255.0864846153847
47,1277.8656538461537
48,322.70274615384614
49,896.0470707692309
50,892.6602646153847
51,311.37755769230773
52,781.7042061538461
53,496.74344846153843
54,270.8848869230769
55,1311.4430846153846
56,456.53239
57,660.9381753846154
58,276.2685453846154
59,702.2361538461538
60,694.3172653846153
61,1023.8679061538461
62,1392.358346153846
63,423.0459146153846
64,712.6892584615384
65,820.2890461538461
66,351.6843315384616
67,605.2910523076923
68,576.2931376923077
69,498.1457730769231
70,362.933176923077
71,380.3867753846153
72,436.61998
73,1318.4033000000002
74,332.23330846153846
75,599.6496023076924
76,863.009876923077
77,935.8743884615384
78,561.8434038461538
79,1335.1486384615382
80,996.9260461538462
81,403.78491153846153
82,578.5985561538462
83,1154.7055923076923
84,1489.6877230769232
85,584.2449638461538
86,970.9454392307694
87,657.2620069230768
88,494.9002915384615
89,554.941963076923
90,810.0192823076924
91,525.4702615384615
92,251.19692153846157
93,842.0344730769231
94,331.25806615384613
95,978.2969353846154
96,1688.6887153846158
97,707.5095961538461
98,1351.7988692307695
99,312.65425076923077
100,726.7060492307693
101,1520.1146615384614
102,1100.7427923076923
103,550.269996923077
104,256.46520076923076
105,567.8040661538461
106,749.9824653846155
107,351.39210076923075
108,962.0458076923077
109,1948.0643076923077
110,539.54264
111,712.8938869230769
112,1356.5395076923078
113,395.5958207692308
114,262.54326000000003
115,611.9153469230769
116,1466.763776923077
117,1219.7216
118,695.1718469230769
119,509.1872876923076
120,715.9315330769231
121,968.9035415384616
122,380.12824307692307
123,353.60283538461533
124,811.6811330769232
125,255.8064692307692
126,514.7030084615385
127,418.18511923076915
128,1385.5806846153844
129,296.02215
130,1059.1246561538462
131,848.8055046153847
132,527.302023076923
133,764.3509069230769
134,968.1592076923077
135,548.771633076923
136,776.4127792307693
137,603.0415738461538
138,895.6092576923077
139,465.52088153846154
140,1251.8450846153848
141,2370.7546153846156
142,815.55614
143,530.8541707692308
144,614.6951776923077
145,491.2722046153847
146,308.4114923076923
147,452.4504915384616
148,1408.202323076923
149,878.7182923076921
150,438.4266284615385
151,783.1019784615387
152,1276.867
153,1133.683776923077
154,304.81203923076924
155,336.34721076923074
156,1435.4195692307692
157,495.0970284615384
158,912.9247761538462
159,632.1286615384615
160,731.046013076923
161,516.3635676923077
162,894.4909276923077
163,671.8562330769231
164,675.7117846153847
165,980.1908346153845
166,714.8761499999999
167,492.54757153846157
168,435.61883846153836
169,278.5290015384616
170,907.578456923077
171,1208.0280230769229
172,1454.802815384615
173,574.3826546153846
174,1107.7556538461538
175,418.8879084615385
176,477.57121923076926
177,348.6416123076923
178,727.5480976923076
179,446.9421061538461
180,332.85035076923083
181,1324.3041153846157
182,624.2648153846153
183,643.554773076923
184,374.9978123076923
185,578.6599023076923
186,424.42605461538466
187,409.2614638461539
188,684.1033323076922
189,313.2221923076923
190,760.9100569230771
191,889.9935330769232
192,593.7300584615384
193,499.7378061538462
194,424.2573623076923
195,687.6044530769232
196,944.4481853846154
197,1077.5950692307695
198,382.29859923076924
199,793.6755276923076
200,681.40431
201,633.96632
202,838.3504623076922
203,1249.1843769230768
204,660.7221423076923
205,635.2761823076924
206,972.3561869230767
207,597.8667392307693
208,525.4398492307694
209,422.92904461538456
210,443.7537515384615
211,567.5422976923076
212,460.8315423076923
213,838.5249623076924
214,1337.758123076923
215,621.6358992307692
216,638.1315915384615
217,538.0866576923077
218,1421.1313
219,653.8307407692308
220,982.1576353846152
221,431.17394615384615
222,568.3101723076924
223,438.46656538461536
224,438.46656538461536
225,407.07191076923084
226,548.23172
227,297.2384938461538
228,297.2384938461538
229,296.32353153846157
230,490.6035569230769
231,1097.8729384615385
232,289.21405384615383
233,820.9345761538461
234,645.0250615384616
235,262.91915153846156
236,743.5026907692308
237,1125.2595461538463
238,621.6428507692307
239,859.3752523076922
240,527.0600146153846
241,2019.505876923077
242,476.33186230769235
243,1290.6598
244,529.7087423076923
245,627.778776923077
246,859.0391930769231
247,798.1343323076921
248,256.0153107692308
249,523.6514238461539
250,546.5778607692308
251,355.5653769230769
252,1156.4649153846153
253,1144.4169615384617
254,244.77305846153843
255,767.7993423076922
256,462.99441615384626
257,434.17697307692316
258,398.95897230769236
259,340.93065538461536
260,893.18272
261,1151.797776923077
262,387.8269738461538
263,523.1000284615385
264,985.2558338461538
265,299.2998284615384
266,396.3352323076923
267,312.9128607692308
268,314.7446207692308
269,471.5912176923076
270,1072.6024269230768
271,948.4000653846155
272,542.5378253846154
273,885.3541292307692
274,890.0575484615384
275,893.2420384615384
276,555.2199223076923
277,830.0751784615386
278,684.9698746153846
279,431.5186261538461
280,576.1360369230769
281,337.49397538461534
282,312.1387992307692
283,328.88524
284,391.9165776923077
285,590.821186923077
286,943.1779784615385
287,864.809793076923
288,686.2228061538461
289,586.4655976923077
290,308.45853999999997
291,196.70748076923076
292,430.0764176923077
293,497.7660184615385
294,497.7660184615385
295,160.09262999999999
296,820.169086923077
297,614.7315861538461
298,614.7315861538461
299,1218.021676923077
300,331.58208769230765
301,897.2149707692308
302,479.61188
303,242.8694738461538
304,635.1318023076923
305,1040.0954723076923
306,1990.7654076923075
307,236.0340530769231
308,604.8327084615383
309,1456.1560153846153
310,796.1428076923077
311,1037.3665607692308
312,187.1829015384615
313,489.9382684615384
314,364.96738846153846
315,674.8456207692307
316,520.045786923077
317,254.24953153846153
318,978.5739323076922
319,287.61854153846156
320,283.2678869230769
321,529.7145738461538
322,618.4860484615384
323,476.5832507692307
324,893.435203846154
325,420.1312946153846
326,403.4392607692307
327,831.1602469230768
328,723.7932976923076
329,415.7726046153847
330,601.9951946153847
331,398.46053230769235
332,673.9286207692307
333,395.41825153846156
334,273.3729276923077
335,675.300423076923
336,653.1994246153847
337,1135.607576923077
338,440.5992884615385
339,868.5777392307693
340,1222.888953846154
341,525.7820276923077
342,1450.5456461538463
343,1010.3528830769229
344,535.8000546153846
345,874.4003061538461
346,1120.421
347,887.3139346153847
348,542.4269915384616
349,693.7876492307691
350,456.1546599999999
351,1003.7398953846155
352,804.3021776923077
353,811.8170223076924
354,479.01814769230754
355,435.88112153846157
356,504.4332846153847
357,528.9350407692308
358,1307.856923076923
359,710.6683092307692
360,253.24957076923073
361,570.2349176923077
362,321.25084153846154
363,1177.908376923077
364,907.2473661538461
365,1070.4914876923076
366,363.85452
367,464.4516561538461
368,1031.4634061538463
369,821.5322392307693
370,785.2899
371,419.2109153846155
372,573.9576907692309
373,750.9259200000001
374,517.4790592307693
375,849.8230269230769
376,503.47814000000005
377,1242.4921615384615
378,290.17978307692306
379,276.64877384615386
380,704.6362846153847
381,639.265703076923
382,570.7565853846154
383,1763.0914076923075
384,578.8232738461538
385,372.9826292307692
386,668.9481892307692
387,652.7865192307692
388,1148.3300615384615
389,639.140133076923
390,990.2974984615386
391,502.4813169230769
392,405.6067199999999
393,272.64746
394,369.1998661538462
395,1064.7432976923078
396,906.6159923076923
397,1386.7597461538462
398,225.01900615384616
399,403.3709638461538
400,817.7870838461539
401,1338.3986846153846
402,1052.173003076923
403,613.37939
404,390.0082638461539
405,639.5235792307692
406,216.7700453846154
407,192.8784307692308
408,447.1360623076923
409,281.5393276923077
410,1026.919382307692
411,350.5374623076923
412,167.72473153846153
413,136.7887876923077
414,392.0210276923077
415,729.5496792307692
416,560.8620330769229
417,1353.0245923076923
418,444.60803153846155
419,334.6317861538461
420,1015.8904884615386
421,436.41044692307696
422,709.9877238461538
423,1065.165353846154
424,1059.2802461538463
425,725.9588492307691
426,366.99936
427,501.69569615384603
428,219.59478076923077
429,249.17528153846158
430,528.4534246153846
431,795.6179276923075
432,837.2056023076925
433,372.37804076923084
434,171.3969730769231
435,714.9655861538461
436,1406.4311384615385
437,258.43582769230767
438,561.9991423076924
439,803.4020546153847
440,623.5458546153847
441,672.8563538461539
442,422.0392215384615
443,252.50326153846152
444,799.9012876923078
445,151.52222384615382
446,1991.5076384615381
447,294.9823284615385
448,619.6102076923077
449,530.1753138461538
450,412.2637161538461
451,545.9217330769231
452,292.72027692307694
453,184.73995076923077
454,326.1257615384615
455,822.290976153846
456,1152.3804384615385
457,354.73336384615385
458,394.47854846153837
459,412.0381161538461
460,496.3438261538462
461,1200.229753846154
462,406.9770984615385
463,708.4969476923076
464,693.9710653846153
465,327.0033923076923
466,362.6372376923077
467,721.2672692307692
468,456.0328753846154
469,1399.501123076923
470,200.61964384615382
471,601.6503969230769
472,323.15395384615385
473,1101.8828461538462
474,669.4889446153846
475,1530.9892923076925
476,952.0389453846153
477,308.5853215384615
478,243.08653615384617
479,295.01291923076917
480,789.4605953846153
481,373.7296130769231
482,1159.3900615384616
483,464.3405761538462
484,300.75946
485,1295.5051538461537
486,216.66584461538457
487,1168.4273076923077
488,174.7216153846154
489,389.0587592307693
490,614.8998476923077
491,479.92746538461546
492,528.1846930769232
493,629.2692000000001
494,306.19097923076924
495,1401.2841769230765
496,514.8634453846154
497,226.50487000000004
498,497.58345
499,320.57687384615383
500,921.4614338461537
501,628.1781084615385
502,754.0990746153846
503,395.4214423076923
504,1111.4627
505,458.82517923076927
506,1102.3278153846152
507,609.9680030769231
508,694.610226923077
509,959.5131723076922
510,820.2710692307693
511,972.700019230769
512,217.86563999999998
513,623.1931884615385
514,686.5313738461538
515,411.22429615384624
516,958.2338746153845
517,386.84319384615384
518,663.1684830769232
519,388.8559076923077
520,1290.5682076923076
521,362.5276338461538
522,626.5951669230768
523,516.4747007692307
524,596.9610069230769
525,923.6651184615384
526,593.4768807692309
527,347.7542969230769
528,966.3925430769231
529,331.89448846153846
530,732.2564976923077
531,579.3819161538462
532,397.66671615384615
533,682.2852584615385
534,555.390003076923
535,508.6244507692308
536,626.8018500000001
537,622.0195415384615
538,1094.1765384615385
539,285.0374369230769
540,783.8788061538463
541,1962.4092384615385
542,657.5536507692307
543,1056.143807692308
544,523.5252569230769
545,788.0394146153848
546,563.5554992307692
547,988.6971246153846
548,480.17875230769226
549,452.7978869230768
550,401.5041976923076
551,1431.9371923076922
552,315.4792269230769
553,267.4394823076923
554,1190.1125615384617
555,494.41572615384626
556,206.38954307692308
557,651.119153846154
558,565.2852976923077
559,375.85966999999994
560,788.3068476923079
561,648.491893846154
562,359.0333969230769
563,460.82293999999996
564,636.8602953846154
565,1052.424146153846
566,534.9051869230768
567,261.06053153846153
568,497.20053615384614
569,1244.6150615384615
570,536.7061346153846
571,490.40027230769226
572,403.4528046153846
573,380.91429692307696
574,180.49452846153844
575,665.1839746153847
576,153.1972907692308
577,434.6694638461538
578,641.8867515384616
579,832.8216630769228
580,884.8772253846153
581,369.6215984615385
582,860.4835684615385
583,984.1036407692308
584,607.4967761538461
585,747.4082861538461
586,275.7798876923077
587,1137.6032
588,798.8551684615384
589,1346.7426
590,400.8984615384615
591,553.8191276923077
592,1411.7459153846153
593,309.39144846153846
594,275.09006153846155
595,664.6462784615385
596,1195.301923076923
597,744.4364115384615
598,678.35489
599,570.5969230769231
600,944.0324246153848
601,1181.0768999999998
602,664.5033453846154
603,632.2337961538462
604,1079.8182399999998
605,659.7475930769231
606,261.0419769230769
607,924.7475469230769
608,284.7245630769231
609,492.00015230769225
610,177.05611307692308
611,602.0644669230768
612,495.6746923076923
613,496.8531615384615
614,494.7845192307692
615,359.28188384615385
616,803.3973069230768
617,1064.5549692307693
618,1406.0072384615382
619,198.77746153846152
620,706.6124853846154
621,331.27014230769225
622,247.88704615384611
623,1008.7885592307692
624,410.73655692307693
625,1850.0599384615389
626,480.38517846153843
627,1295.5107230769233
628,672.8828569230768
629,810.7315653846155
630,1102.4387384615386
631,461.5205976923077
632,495.73990692307694
633,1237.2268769230768
634,436.78881615384614
635,420.65110923076924
636,1063.3507000000002
637,426.58980692307694
638,782.2559523076924
639,612.294046923077
640,759.9673030769233
641,1653.4716769230768
642,808.4353353846155
643,539.1306915384615
644,361.9801946153847
645,770.3145423076924
646,721.2353038461539
647,594.7740946153846
648,831.5977638461538
649,665.1259907692308
650,914.2555807692308
651,390.3867738461538
652,1246.4947692307692
653,610.6543369230769
654,977.3997930769232
655,369.8702238461538
656,755.1393861538462
657,806.6965069230771
658,1365.9577846153848
659,1107.7662076923075
660,406.77167000000003
661,1451.816023076923
662,209.82742384615378
663,261.17623076923076
664,860.0360915384616
665,563.4965361538463
666,1395.4383
667,1672.054869230769
668,1019.0026692307694
669,239.42781153846153
670,933.5313261538462
671,677.78386
672,628.9946776923077
673,174.0372484615385
674,620.6016946153845
675,724.3418692307694
676,1395.3041076923078
677,1306.8342999999998
678,583.2391653846154
679,523.8379769230769
680,1342.649361538461
681,460.241556923077
682,1377.467907692308
683,428.23087230769227
684,885.7233892307693
685,318.0313569230769
686,549.1962469230768
687,613.6062315384617
688,768.9641884615386
689,481.9582984615385
690,276.05986384615386
691,440.8322969230769
692,606.8898453846155
693,885.3319707692307
694,1227.3591153846155
695,597.97774
696,425.54108
697,482.726223076923
698,672.2176099999999
699,228.75378307692304
700,447.9462607692307
701,672.5522000000001
702,239.39400076923073
703,617.6516053846154
704,416.6374361538461
705,416.6374361538461
706,422.23149
707,422.23149
708,534.2174230769231
709,271.8137715384615
710,352.92480538461535
711,352.92480538461535
712,341.39388
713,341.39388
714,389.81669615384624
715,518.7391784615385
716,594.5142661538462
717,900.7895038461539
718,581.5995815384614
719,595.1090569230769
720,1144.7854307692307
721,920.980853076923
722,750.72295
723,520.5598584615384
724,1132.8518307692307
725,694.9634830769229
726,419.4117061538461
727,798.2503730769232
728,695.5083215384615
729,844.74395
730,609.64204
731,1023.2899192307692
732,1647.0682461538458
733,172.48485384615384
734,397.76432384615384
735,256.6705915384615
736,924.2140707692308
737,624.3892130769232
738,272.39031538461535
739,1576.8720538461534
740,382.575386923077
741,530.0518646153846
742,358.58007538461544
743,328.18203307692306
744,967.9176
745,415.34476076923085
746,744.6230330769231
747,791.8848500000001
748,819.0695546153845
749,547.328623846154
750,553.8118176923076
751,544.332506923077
752,355.8426192307692
753,303.5794346153846
754,778.7129361538463
755,348.48587769230767
756,406.15706384615385
757,1473.9308307692309
758,768.3755553846155
759,347.4187992307692
760,716.1717084615385
761,457.10629153846156
762,231.49535769230772
763,528.6292961538461
764,623.381803076923
765,380.0272423076923
766,359.43293
767,444.6751853846154
768,249.12743384615382
769,1133.8654615384617
770,708.8216638461539
771,438.6217123076923
772,454.78729692307695
773,288.01751
774,430.19209923076926
775,965.3983530769231
776,399.04475461538465
777,1438.7636153846152
778,498.1048961538462
779,188.09390461538462
780,682.1913761538461
781,945.2825284615385
782,1184.4517923076924
783,629.0708376923076
784,852.9272023076924
785,787.9418015384615
786,1467.1389615384617
787,322.6432069230769
788,1531.344269230769
789,1285.7404692307693
790,1042.8810915384615
791,876.0270923076924
792,570.0541130769232
793,666.1715738461539
794,674.7981138461539
795,1035.2453176923077
796,488.2528461538461
797,899.813033076923
798,530.7696607692308
799,533.3060584615386
800,797.0643753846155
801,710.2111215384616
802,454.4123476923078
803,223.22050307692308
804,378.87253
805,927.8819338461539
806,346.3298623076923
807,948.6041900000001
808,744.514386923077
809,424.2842738461538
810,729.137053846154
811,363.4521607692308
812,811.8834684615384
813,675.9948546153847
814,722.3332138461536
815,300.85879384615384
816,653.736456153846
817,675.8721407692308
818,350.16722846153846
819,597.1015446153846
820,835.561493076923
821,216.43606538461538
822,661.7143984615384
823,594.0031961538461
824,470.0516199999999
825,470.32882384615397
826,593.2229184615385
827,654.1901130769231
828,766.0120715384617
829,1149.0833153846156
830,335.51160153846155
831,655.6036538461539
832,691.0186446153846
833,842.6681023076924
834,820.7397369230769
835,756.0124461538461
836,594.5224999999999
837,1174.9617615384616
838,803.7337523076924
839,753.227583076923
840,654.0021123076924
841,737.29821
842,246.77242538461536
843,578.4891046153847
844,1250.2338384615384
845,1036.3051330769229
846,1075.9447153846154
847,797.9644253846153
848,426.75511923076925
849,370.06247384615386
850,311.53174538461536
851,378.35648000000003
852,620.9257384615383
853,539.2546461538461
854,699.0267061538462
855,484.0440676923077
856,823.1789215384616
857,1052.620946153846
858,457.1340138461538
859,1085.0758307692308
860,537.8473253846154
861,739.5096523076925
862,753.5746415384615
863,489.01252846153847
864,261.65305615384614
865,609.1078638461539
866,484.7975123076923
867,382.4336992307692
868,544.7257646153846
869,600.4577361538462
870,412.7759523076923
871,565.5916746153846
872,680.4587861538463
873,326.67948538461536
874,250.52481461538463
875,471.7674592307692
876,945.4544592307692
877,1386.7939692307696
878,840.7704984615386
879,454.00566076923076
880,1264.8190615384617
881,610.0320338461538
882,370.60975769230765
883,1135.063076923077
884,589.3653453846154
885,1066.9320123076923
886,341.7079284615385
887,836.2382092307691
888,2506.4029923076923
889,695.0491407692308
890,593.4364438461538
891,740.7532376923077
892,1544.2444769230767
893,278.77451384615387
894,652.1607046153847
895,395.50968307692307
896,1185.8972692307693
897,442.10505923076914
898,391.21296384615385
899,227.14542307692312
900,830.2492107692308
901,797.1876
902,1118.852976923077
903,1277.5700769230768
904,887.951633846154
905,635.7310746153847
906,680.3863015384615
907,1257.7034615384616
908,884.8468261538461
909,855.8341146153847
910,538.6275723076923
911,2383.5570384615385
912,744.5936815384616
913,596.8243876923077
914,471.5848392307692
915,964.6173661538462
916,424.6263638461538
917,683.7105123076922
918,737.198043846154
919,1432.8488692307692
920,327.15828
921,249.39829230769232
922,477.55029692307687
923,400.1353238461539
924,128.62855453846154
925,618.3502369230769
926,494.3497315384615
927,570.3680315384615
928,1245.4238153846152
929,1241.0803
930,604.398316923077
931,202.08415846153846
932,425.6333915384615
933,697.0990407692309
934,557.0750792307692
935,246.38162769230763
936,782.530436923077
937,914.2076961538462
938,295.0137669230769
939,1149.8745153846155
940,495.01785307692313
941,573.6554769230769
942,671.3419584615385
943,314.7720184615385
944,331.4220361538462
945,556.5672761538461
946,499.711836923077
947,595.3018830769232
948,663.9998038461538
949,453.3260269230769
950,852.5465323076921
951,863.5368238461538
952,756.9028061538463
953,576.397556923077
954,672.0869176923078
955,769.5319546153847
956,994.5186715384617
957,779.9043915384616
958,468.88651538461545
959,739.1533076923077
960,1133.9263538461537
961,811.7443438461539
962,791.3399623076923
963,632.9898638461539
964,483.9483876923077
965,405.0563038461538
966,702.2204361538461
967,413.4384453846154
968,1365.2280461538458
969,682.6086207692308
970,695.7922038461537
971,684.0083330769231
972,683.4707207692306
973,393.6236915384615
974,593.8388615384615
975,534.2538215384616
976,363.9453530769231
977,394.24723384615385
978,1480.2073230769229
979,556.2800653846153
980,438.8669307692307
981,150.68734615384614
982,253.71784923076922
983,589.2158930769231
984,666.9764446153846
985,382.1601869230769
986,801.72069
987,736.5391376923077
988,779.9663407692308
989,1469.152069230769
990,698.0613807692308
991,542.6378069230769
992,272.2042361538461
993,934.3805369230769
994,705.0681107692309
995,1167.2643692307693
996,857.5555107692306
997,399.87073307692305
998,490.7448715384616
999,1318.9495307692307
1000,245.65609999999998
1001,670.1405761538462
1002,629.2226576923077
1003,1134.7227461538462
1004,1310.4214923076922
1005,251.15882230769233
1006,824.9785107692308
1007,567.9388407692309
1008,486.81637000000006
1009,1791.737446153846
1010,849.3914115384615
1011,426.943866923077
1012,376.37356
1013,618.5078030769231
1014,1177.8303
1015,377.3362884615384
1016,694.2240569230769
1017,410.5594253846154
1018,968.6865953846153
1019,494.1365253846153
