Id,Prediction
0,884.34076
1,668.62994
2,362.90274
3,740.77924
4,1254.6863
5,766.02277
6,830.9477
7,448.17062
8,369.8913
9,815.9501
10,873.6039
11,347.14014
12,621.8429
13,1093.3593
14,406.93015
15,500.13895
16,1106.7107
17,581.3687
18,221.57744
19,499.8396
20,809.7641
21,729.5239
22,1683.7266
23,350.10413
24,364.57745
25,799.12006
26,1507.499
27,1332.71
28,283.7129
29,312.65665
30,338.5408
31,855.8571
32,520.67126
33,496.96725
34,443.89325
35,354.54828
36,333.5995
37,837.3745
38,1223.2345
39,515.7142
40,1086.9941
41,1046.3245
42,694.615
43,481.12964
44,399.5546
45,349.40906
46,1309.8093
47,1336.6696
48,344.24643
49,908.62885
50,902.34937
51,333.5428
52,804.27423
53,521.03
54,272.2298
55,1332.7141
56,484.84137
57,655.06903
58,285.91617
59,713.703
60,713.14777
61,1044.0962
62,1419.654
63,426.46274
64,720.0383
65,820.1989
66,343.9099
67,615.0865
68,579.2731
69,504.26074
70,369.8861
71,378.6302
72,418.51837
73,1355.0443
74,316.79395
75,587.52576
76,897.74664
77,937.17975
78,544.4727
79,1408.2319
80,1042.7726
81,400.9024
82,618.60016
83,1196.9791
84,1561.1892
85,581.23895
86,1041.04
87,701.2323
88,490.28085
89,556.3539
90,820.1869
91,531.9755
92,235.62627
93,852.3287
94,332.86136
95,1033.6641
96,1712.7075
97,726.9724
98,1400.3638
99,333.1722
100,732.5986
101,1547.573
102,1093.7113
103,542.5444
104,266.9272
105,587.4094
106,752.6906
107,348.80923
108,995.91205
109,1971.9213
110,549.25775
111,708.831
112,1377.5979
113,406.39023
114,251.37349
115,603.0682
116,1511.3793
117,1219.6968
118,728.4974
119,518.8021
120,737.0124
121,1027.2865
122,358.39047
123,374.3828
124,815.72833
125,268.2513
126,510.4475
127,401.27557
128,1372.6963
129,297.02054
130,1091.4291
131,830.1982
132,541.2459
133,768.06824
134,972.61255
135,547.7598
136,827.2482
137,598.6126
