Id,Prediction
0,912.9136
1,692.35754
2,357.9564
3,738.2566
4,1249.4148
5,777.9617
6,903.80676
7,471.5283
8,397.33575
9,821.30225
10,856.9281
11,349.4341
12,605.9843
13,1173.9506
14,392.69174
15,540.632
16,1101.3525
17,597.88776
18,225.60619
19,508.25876
20,783.06525
21,731.97015
22,1680.1133
23,358.79257
24,357.4612
25,760.6599
26,1553.8824
27,1340.495
28,298.697
29,296.0746
30,336.90283
31,847.7132
32,502.10062
33,474.62903
34,435.46448
35,342.26788
36,334.9218
37,823.6855
38,1123.7137
39,509.46918
40,1082.9604
41,1026.5847
42,678.63525
43,495.6678
44,392.41812
45,330.3816
46,1302.6272
47,1320.9805
48,340.40622
49,919.44055
50,910.4175
51,321.9704
52,796.82025
53,503.7127
54,257.90314
55,1350.1096
56,487.0385
57,679.83966
58,269.84888
59,706.835
60,737.9866
61,1000.247
62,1425.9253
63,431.78
64,720.8994
65,842.0826
66,348.56656
67,609.72015
68,557.62854
69,488.73682
70,344.98907
71,379.70596
72,442.47012
73,1314.5583
74,341.03278
75,609.0607
76,884.34796
77,948.9509
78,585.13196
79,1298.306
80,995.9978
81,411.38702
82,580.7905
83,1165.5299
84,1512.4688
85,565.3293
86,978.6562
87,653.88965
88,498.39313
89,552.83923
90,803.1872
91,520.10675
92,264.8947
93,873.18884
94,328.31714
95,985.3882
96,1752.1826
97,732.6319
98,1397.6426
99,321.31558
100,750.1225
101,1573.3578
102,1131.4838
103,570.0252
104,260.13428
105,599.086
106,752.10895
107,373.15213
108,974.2117
109,2146.343
110,560.0572
111,728.6802
112,1456.3478
113,416.50375
114,265.64444
115,643.11975
116,1562.2726
117,1227.8369
118,722.7864
119,529.96954
120,756.7613
121,991.0315
122,393.61752
123,379.63187
124,834.0085
125,303.44766
126,522.61334
127,428.46103
128,1395.2585
129,333.40976
130,1049.2811
131,825.31824
132,553.1095
133,798.41235
134,976.38007
135,562.38556
136,787.0382
137,637.40454
138,858.39197
139,454.92416
140,1254.1929
141,2441.2085
142,810.5065
143,552.25964
144,624.1745
145,492.52432
146,308.74646
147,450.50964
148,1494.4363
149,897.3861
150,442.4553
151,776.8909
152,1334.1073
153,1145.0585
154,284.08664
155,337.72992
156,1444.3617
157,510.50854
158,932.2809
159,628.39044
160,733.1555
161,532.2558
162,922.4616
163,674.03424
164,683.60046
165,960.1777
166,711.8189
167,478.62442
168,462.21667
169,294.54446
170,907.30096
171,1219.8793
172,1486.008
173,597.18054
174,1114.065
175,415.50104
176,466.93088
177,358.0482
178,700.7421
179,453.52
180,350.69113
181,1298.0444
182,649.8919
183,633.1261
184,391.10675
185,575.5796
186,429.86047
187,408.607
188,687.413
189,298.97595
190,746.51917
191,840.9672
192,612.79974
193,499.6196
194,431.61038
195,711.2805
196,988.4894
197,1116.916
198,398.14642
199,789.43665
200,652.00964
201,645.97687
202,807.10205
203,1211.8718
204,650.35144
205,642.8438
206,981.9448
207,611.9015
208,551.00165
209,409.0669
210,459.8581
211,570.78876
212,467.34003
213,861.87476
214,1343.1416
215,636.6146
216,631.5202
217,551.71857
218,1456.337
219,666.0162
220,1004.0584
221,431.3021
222,577.17694
223,424.17065
224,424.17065
225,412.84396
226,551.04047
227,268.5925
228,268.5925
229,296.40195
230,511.1664
231,1096.7372
232,283.76273
233,828.1192
234,663.5596
235,279.9684
236,716.18585
237,1138.7499
238,620.31226
239,854.0405
240,521.8837
241,2198.7952
242,482.71793
243,1313.232
244,510.6525
245,602.4484
246,872.0285
247,783.0011
248,264.0536
249,527.90826
250,553.44586
251,358.02438
252,1153.2124
253,1166.2717
254,245.60649
255,783.33044
256,456.44678
257,449.19803
258,402.2959
259,351.7732
260,906.7811
261,1141.6952
262,397.7229
263,515.96454
264,1006.2337
265,308.65576
266,387.3632
267,308.18054
268,289.679
269,487.12216
270,1043.7413
271,949.2397
272,539.8813
273,912.3773
274,871.8032
275,897.7271
276,541.97797
277,829.9406
278,675.61957
279,465.66837
280,569.8776
281,347.65576
282,320.35892
283,348.9918
284,409.99866
285,581.10864
286,929.5671
287,895.69336
288,703.2714
289,587.99316
290,335.10168
291,207.91011
292,462.82895
293,513.7372
294,513.7372
295,165.02061
296,804.91833
297,638.7233
298,638.7233
299,1209.7552
300,356.98764
301,887.88055
302,494.22437
303,263.22092
304,644.9409
305,1074.0076
306,2200.0974
307,235.67427
308,624.0816
309,1510.7388
310,811.5017
311,1076.135
312,195.39049
313,500.65445
314,382.7127
315,693.7989
316,548.6435
317,250.18617
318,1001.67883
319,303.84344
320,276.47266
321,542.1416
322,616.3089
323,491.76132
324,909.81647
325,415.28018
326,407.21295
327,839.37006
328,736.4229
329,419.62152
330,594.2598
331,399.1779
332,650.19867
333,397.98865
334,263.2794
335,652.38525
336,656.49744
337,1204.1024
338,433.50864
339,835.903
340,1187.9645
341,517.735
342,1513.0902
343,1003.6013
344,556.27905
345,862.5365
346,1114.2493
347,872.815
348,526.05347
349,667.3827
350,443.4686
351,997.24927
352,793.2626
353,839.1696
354,490.7823
355,439.6992
356,505.74002
357,541.9275
358,1313.053
359,717.94226
360,257.90317
361,560.5112
362,339.3477
363,1154.6295
364,926.8509
365,1056.2332
366,360.669
367,447.5283
368,1018.78424
369,817.889
370,771.3017
371,430.68475
372,586.21716
373,759.07184
374,512.9518
375,847.45764
376,485.2133
377,1235.6079
378,303.99356
379,276.46536
380,696.1325
381,660.1323
382,592.56635
383,1757.5183
384,568.28015
385,390.13498
386,683.16077
387,625.70337
388,1170.362
389,651.0713
390,1016.618
391,500.29294
392,403.4796
393,293.53787
394,369.2446
395,1032.3337
396,879.7243
397,1385.0182
398,243.00784
399,402.1047
400,775.53204
401,1409.7754
402,1034.124
403,630.68805
404,391.6628
405,676.42523
406,238.6597
407,203.38158
408,479.2706
409,332.8496
410,1058.5012
411,357.9594
412,193.72386
413,163.48718
414,417.51993
415,693.94727
416,566.24445
417,1426.7306
418,448.4678
419,336.65732
420,966.7695
421,450.02374
422,702.75696
423,1037.1251
424,1045.8375
425,704.5019
426,380.31995
427,481.87607
428,210.32446
429,255.1491
430,536.44006
431,746.43134
432,828.5402
433,378.42017
434,177.20164
435,709.1888
436,1426.9485
437,283.8204
438,592.035
439,803.58215
440,635.87335
441,704.1749
442,423.3607
443,290.52484
444,810.38965
445,165.55692
446,2094.551
447,318.05167
448,616.56195
449,552.28406
450,419.91
451,549.5657
452,307.54578
453,196.30443
454,366.0981
455,879.44525
456,1158.117
457,373.80823
458,378.22543
459,387.56232
460,507.22888
461,1218.0509
462,406.55478
463,693.3753
464,687.05524
465,325.4895
466,375.74768
467,723.10187
468,434.72803
469,1430.7172
470,199.6949
471,613.8867
472,303.25452
473,1070.668
474,678.7051
475,1580.1875
476,935.4895
477,295.3498
478,274.29962
479,334.1361
480,787.1078
481,391.115
482,1167.6456
483,448.70285
484,320.53305
485,1358.776
486,221.17233
487,1177.1475
488,172.07803
489,397.9255
490,615.0485
491,469.08624
492,539.1012
493,622.1461
494,328.41794
495,1458.1946
496,518.23553
497,244.83994
498,497.91095
499,313.93912
500,940.4913
501,645.9905
502,731.2662
503,391.32217
504,1107.7742
505,486.01123
506,1089.7012
507,624.8235
508,706.61365
509,969.4012
510,825.509
511,1002.8021
512,244.02718
513,636.9667
514,688.83386
515,462.5127
516,985.84973
517,421.10864
518,691.23334
519,392.975
520,1305.8795
521,385.58304
522,621.0316
523,539.93665
524,617.83655
525,935.59106
526,594.46405
527,373.1708
528,878.603
529,362.3844
530,757.5708
531,581.32367
532,428.28497
533,682.53436
534,546.643
535,534.52606
536,613.53876
537,631.0754
538,1106.6545
539,302.09082
540,793.1107
541,2028.9681
542,642.9959
543,1105.0496
544,527.531
545,842.15405
546,550.738
547,1001.3547
548,486.5942
549,449.8907
550,397.90167
551,1455.3292
552,310.82755
553,273.45517
554,1186.4291
555,478.0914
556,217.02666
557,632.52094
558,541.7592
559,353.56088
560,767.95703
561,627.2683
562,364.1975
563,489.42816
564,688.9391
565,1060.9031
566,550.4492
567,291.81067
568,529.5061
569,1191.1863
570,535.2387
571,477.40152
572,422.61484
573,381.48657
574,178.10365
575,682.08563
576,156.87372
577,435.76913
578,682.6579
579,862.45416
580,896.8687
581,399.27542
582,874.7071
583,1009.65247
584,659.33014
585,750.55176
586,274.13092
587,1140.7565
588,821.6249
589,1335.6537
590,375.08563
591,565.46014
592,1438.1958
593,297.81772
594,270.9962
595,651.3302
596,1194.9872
597,717.9051
598,682.4472
599,588.63586
600,922.7246
601,1184.7649
602,684.2847
603,643.74335
604,1006.30096
605,647.1345
606,264.1806
607,939.12
608,307.69174
609,526.4794
610,190.15025
611,626.2297
612,520.63324
613,512.22375
614,511.90912
615,376.74686
616,808.7222
617,1095.1718
618,1435.6036
619,216.03279
620,716.5548
621,363.5937
622,266.10782
623,1055.3785
624,439.08173
625,1864.4833
626,484.46942
627,1253.9003
628,672.8483
629,759.48505
630,1103.9722
631,464.90884
632,502.88458
633,1210.2761
634,446.72134
635,411.0716
636,1089.0504
637,417.40805
638,771.8455
639,617.7354
640,750.6956
641,1676.2673
642,828.02515
643,543.72076
644,362.90198
645,792.6564
646,744.3108
647,610.3757
648,821.4146
649,694.6671
650,883.5942
651,389.5703
652,1265.5027
653,627.6348
654,989.8741
655,397.2858
656,750.9761
657,807.5838
658,1246.1611
659,1136.343
660,418.3161
661,1457.2418
662,220.21387
663,255.57547
664,891.2735
665,599.1553
666,1367.6304
667,1707.3259
668,1057.5416
669,229.78122
670,938.81915
671,707.90894
672,621.15393
673,173.39612
674,603.45953
675,704.34894
676,1463.8029
677,1293.1992
678,586.4467
679,518.2002
680,1268.667
681,448.48682
682,1460.649
683,416.5735
684,872.7577
685,305.42337
686,554.17114
687,600.2239
688,765.1737
689,459.96597
690,267.55148
691,422.50107
692,593.7421
693,878.8849
694,1249.383
695,603.8023
696,421.68982
697,476.3193
698,702.97485
699,229.3962
700,450.0521
701,674.32056
702,244.6975
703,619.2381
704,412.21707
705,412.21707
706,423.85016
707,423.85016
708,554.4436
709,287.762
710,348.46014
