Id,Prediction
0,884.22577
1,714.7742
2,355.73074
3,758.9147
4,1113.6982
5,743.9538
6,881.6209
7,480.65375
8,408.4067
9,804.32764
10,877.31665
11,340.04086
12,598.78564
13,1181.4823
14,445.4398
15,557.84436
16,1072.6244
17,585.5126
18,205.2633
19,545.7146
20,816.2593
21,751.7799
22,1554.7806
23,367.7289
24,354.68872
25,772.87537
26,1616.3807
27,1319.6996
28,283.231
29,293.8556
30,332.15298
31,876.30237
32,517.3332
33,476.4105
34,424.41394
35,329.9153
36,325.91367
37,854.53033
38,1240.2333
39,503.7242
40,1044.164
41,997.7152
42,679.3468
43,509.79794
44,392.62823
45,354.1558
46,1199.9243
47,1187.3065
48,336.02567
49,873.02924
50,860.72217
51,346.0236
52,766.21344
53,530.18713
54,277.62906
55,1292.5356
56,474.6672
57,670.7052
58,278.43854
59,697.6113
60,672.23584
61,1078.818
62,1402.6545
63,432.9821
64,746.6328
65,821.33057
66,334.33142
67,622.67816
68,585.7771
69,517.88525
70,364.605
71,376.73245
72,437.8585
73,1356.2648
74,340.80957
75,611.2048
76,862.21094
77,948.63025
78,549.38464
79,1297.4247
80,985.1986
81,424.02316
82,603.78357
83,1131.315
84,1454.1895
85,606.7654
86,1009.1631
87,657.7565
88,505.7902
89,555.7412
90,819.9585
91,538.6241
92,250.0102
93,823.2522
94,329.31125
95,1033.4896
96,1676.1328
97,767.0691
98,1314.1456
99,302.33093
100,713.4467
101,1567.6486
102,1134.5293
103,566.781
104,268.8262
105,585.6685
106,779.8943
107,358.36465
108,1034.8458
109,1888.2181
110,576.6804
111,762.57935
112,1330.3651
113,420.74283
114,296.7726
115,643.64484
116,1488.5864
117,1239.5133
118,734.2258
119,543.0569
120,697.2645
121,923.08435
122,381.01495
123,354.53064
124,807.63525
125,289.79587
126,519.4957
127,442.1851
128,1402.6495
129,331.7394
130,1101.6117
131,809.10266
132,549.72424
133,740.13025
134,920.61566
135,574.8607
136,772.1555
137,622.66595
138,886.40375
139,468.3948
140,1183.7057
141,2167.79
142,853.3479
143,518.2488
144,621.03394
145,534.35034
146,318.20773
147,444.9446
148,1479.7756
149,888.2959
150,440.06537
151,814.468
152,1243.2411
153,1170.0059
154,289.92947
155,333.7695
156,1410.8561
157,468.501
158,896.67896
159,649.0821
160,719.9215
161,485.8309
162,889.05566
163,653.2347
164,666.2057
165,990.8707
166,686.2112
167,501.62903
168,443.40378
169,277.21957
170,919.1841
171,1186.7784
172,1392.376
173,606.73267
174,1088.3239
175,416.54208
176,501.19485
177,334.53003
178,720.9739
179,479.1002
180,338.6204
181,1271.5035
182,642.6019
183,658.4351
184,353.75186
185,553.7792
186,410.57077
187,428.18765
188,703.267
189,328.19485
190,768.05505
191,873.6035
192,580.64374
193,489.9927
194,451.40848
195,649.4265
196,929.052
197,1018.4523
198,404.29132
199,788.8285
200,672.9374
201,626.77124
202,819.041
203,1152.9601
204,658.78076
205,626.0274
206,905.5891
207,580.2659
208,550.0451
209,449.94333
210,445.50192
211,536.6704
212,498.93372
213,817.47363
214,1286.4359
215,631.9353
216,621.3888
217,534.36
218,1328.768
219,585.0055
220,937.058
221,454.07907
222,624.4937
223,463.4132
224,463.4132
225,396.4687
226,527.4429
227,293.81137
228,293.81137
229,280.84152
230,464.33347
231,1042.8063
232,268.56403
233,844.6228
234,675.9558
235,261.92026
236,779.4976
237,1148.8812
238,618.318
239,886.3906
240,540.0003
241,2088.9653
242,507.59915
243,1275.414
244,526.50366
245,652.7274
246,839.1697
247,798.624
248,242.22256
249,534.62573
250,557.9178
251,350.97134
252,1129.7955
253,1156.5209
254,231.54922
255,795.8683
256,466.90652
257,420.29126
258,402.73325
259,330.4645
260,902.855
261,1107.9943
262,413.34946
263,543.5978
264,954.3531
265,297.9642
266,419.55685
267,328.95358
268,336.06558
269,497.92044
270,1009.01245
271,889.3345
272,583.537
273,834.5996
274,858.71875
275,909.83484
276,556.93744
277,806.42566
278,724.20734
279,418.5228
280,573.99817
281,325.03534
282,315.38742
283,349.24692
284,413.61243
285,584.6843
286,889.63855
287,833.0405
288,701.92957
289,582.5775
290,318.12558
291,193.58975
292,408.51724
293,503.74524
294,503.74524
295,169.19437
296,745.3797
297,599.7652
298,599.7652
299,1179.186
300,343.33636
301,878.5481
302,505.21527
303,242.98328
304,669.55054
305,1058.8679
306,2049.1567
307,265.12997
308,620.2166
309,1513.3982
310,824.1294
311,1077.3644
312,202.23657
313,477.0076
314,386.6335
315,668.5652
316,509.87872
317,269.16043
318,1021.5775
319,281.40607
320,290.5319
321,559.3175
322,623.9819
323,475.56155
324,942.8695
325,442.23337
326,438.08887
327,842.00635
328,728.72296
329,418.0621
330,646.86237
331,361.33215
332,709.3542
333,399.57758
334,275.69305
335,668.02423
336,662.0773
337,1138.5471
338,454.62936
339,878.0006
340,1238.4819
341,532.0724
342,1438.8812
343,1042.1534
344,531.69995
345,888.7481
346,1121.447
347,846.78357
348,542.68805
349,686.2057
350,460.49753
351,1022.38196
352,820.54926
353,819.7719
354,492.36014
355,431.04993
356,499.2938
357,511.25302
358,1244.836
359,710.51697
360,258.41232
361,611.98645
362,303.80344
363,1071.1517
364,876.98376
365,995.94934
366,380.7396
367,458.2919
368,1004.43384
369,827.425
370,727.6247
371,430.25235
372,585.97
373,729.2661
374,549.93286
375,781.96436
376,502.66916
377,1193.3071
378,290.6108
379,290.8364
380,721.5617
381,647.0551
382,608.011
383,1831.5282
384,587.2477
385,395.7059
386,692.0615
387,662.59265
388,1121.9357
389,658.1415
390,981.4029
391,493.1876
392,415.32785
393,288.72836
394,380.84802
395,1032.5966
396,900.37335
397,1380.3804
398,222.16107
399,395.942
400,772.02856
401,1293.7203
402,1073.9471
403,627.3292
404,408.68094
405,647.59393
406,241.44458
407,193.47638
408,466.32297
409,276.2244
410,944.84827
411,379.45245
412,198.5383
413,180.24655
414,391.9172
415,696.5824
416,576.6051
417,1415.8837
418,433.06375
419,354.67328
420,1061.8402
421,435.54782
422,733.07294
423,1115.2306
424,1048.6704
425,713.55804
426,335.8862
427,501.035
428,198.90488
429,244.53517
430,541.28564
431,794.8548
432,837.8003
433,360.16812
434,175.51996
435,720.98816
436,1238.7018
437,267.4561
438,604.59546
439,776.754
440,632.7341
441,709.85736
442,436.4708
443,263.91144
444,803.3844
445,132.85251
446,1954.8939
447,296.88712
448,631.95483
449,569.152
450,408.65524
451,551.198
452,287.9113
453,179.89383
454,321.4436
455,810.4111
456,1089.2261
457,364.3484
458,416.084
459,415.97006
460,495.04184
461,1138.0751
462,425.5032
463,712.8468
464,637.1185
465,333.53705
466,381.6122
467,731.8175
468,457.06686
469,1297.416
470,200.39505
471,611.7409
472,350.55045
473,1034.5287
474,696.2068
475,1523.0929
476,957.1516
477,320.6642
478,270.22437
479,308.58963
480,769.4373
481,386.45792
482,1168.9355
483,475.95102
484,312.38742
485,1186.6837
486,210.04944
487,1095.9615
488,166.17735
489,377.9812
490,625.5068
491,490.82645
492,538.93066
493,645.5145
494,303.56937
495,1362.4056
496,515.6204
497,227.09225
498,507.8157
499,324.13376
500,899.86084
501,622.25354
502,745.5199
503,408.18497
504,1044.7955
505,461.36697
506,1083.6388
507,641.435
508,694.8047
509,1010.5931
510,815.8375
511,939.1102
512,230.33398
513,629.6589
514,668.2306
515,390.5648
516,916.34985
517,402.1314
518,671.4033
519,402.9938
520,1253.2179
521,355.76523
522,624.11237
523,491.27017
524,588.9582
525,899.78217
526,597.6549
527,339.79883
528,970.3436
529,338.79794
530,738.23645
531,604.9597
532,406.62015
533,702.80316
534,571.545
535,516.5886
536,621.08765
537,640.7718
538,1072.9735
539,287.10178
540,795.75354
541,1953.9244
542,672.23206
543,1004.3004
544,522.29016
545,791.6126
546,550.6005
547,964.4412
548,491.0773
549,446.62735
550,400.42804
551,1392.8866
552,310.32703
553,258.02634
554,1285.4835
555,496.9165
556,203.02965
557,667.5128
558,551.89575
559,373.58
560,759.7991
561,641.41724
562,350.47836
563,433.0819
564,633.7513
565,1038.82
566,526.30164
567,261.54617
568,493.53415
569,1268.8914
570,558.2909
571,510.55667
572,389.65918
573,392.1276
574,157.19353
575,674.497
576,133.2489
577,446.06363
578,638.74927
579,800.1953
580,896.00244
581,373.947
582,847.40515
583,979.614
584,614.84845
585,735.546
586,267.70303
587,1041.4286
588,779.5428
589,1305.6213
590,422.5858
591,542.8268
592,1389.3424
593,319.0199
594,309.47183
595,669.60657
596,1188.4841
597,731.0652
598,695.5768
599,543.7835
600,948.9082
601,1111.3313
602,673.02844
603,689.40216
604,1012.50586
605,615.3962
606,266.73807
607,926.2854
608,280.069
609,464.71722
610,156.94455
611,590.758
612,498.07516
613,494.50073
614,517.58466
615,367.6323
616,800.64014
617,1126.1229
618,1324.7506
619,183.69629
620,723.5369
621,346.0798
622,251.49161
623,1045.2091
624,407.3099
625,1812.7406
626,505.15442
627,1224.7157
628,707.9021
629,754.8996
630,1058.757
631,484.92447
632,477.94534
633,1193.9236
634,423.07404
635,435.04846
636,1016.4585
637,450.35995
638,794.1456
639,634.78925
640,730.49927
641,1595.4286
642,824.73096
643,542.7368
644,357.76822
645,729.5496
646,731.16095
647,622.5116
648,847.84753
649,744.0
650,908.2036
651,407.35275
652,1253.7529
653,614.0739
654,931.6808
655,366.9366
656,735.9863
657,776.1515
658,1362.4271
659,1083.57
660,436.75708
661,1382.9088
662,190.95227
663,275.67322
664,834.06976
665,564.48804
666,1429.9132
667,1634.5499
668,979.6553
669,214.32599
670,841.48505
671,649.6634
672,646.8242
673,160.46887
674,630.5489
675,720.4005
676,1397.8811
677,1343.0461
678,571.3296
679,546.71436
680,1296.5302
681,469.58505
682,1415.3864
683,434.05173
684,876.8667
685,303.459
686,520.67596
687,629.52466
688,794.7533
689,488.6094
690,273.35538
691,431.6331
692,577.0667
693,890.14264
694,1170.1992
695,621.71716
696,444.51395
697,522.0241
698,737.6847
699,258.95493
700,458.49197
701,637.6085
702,246.97896
703,622.9162
704,408.7839
705,408.7839
706,428.97617
707,428.97617
708,577.9425
709,273.27914
710,325.40244
711,325.40244
712,342.69772
713,342.69772
714,427.75156
715,524.4247
716,600.5978
717,885.40344
718,591.40643
719,575.1541
720,1145.2692
721,893.6715
722,745.9841
723,547.85645
724,1105.9663
725,686.80566
726,431.07593
727,772.338
728,705.87195
729,921.45715
730,635.17346
731,1043.7225
732,1671.4188
733,189.02017
734,440.8889
735,280.54907
736,948.8887
737,649.6594
738,263.31467
739,1580.3602
740,402.48544
741,599.55493
742,405.73114
743,357.46518
744,987.3422
745,430.96255
746,701.4866
747,815.5215
748,784.9823
749,542.70856
750,543.49493
751,535.2259
752,362.72153
753,300.36185
754,793.0245
755,353.8439
756,416.1282
757,1392.774
758,723.3611
759,328.31995
760,722.79297
761,465.8245
762,215.77524
763,532.02655
764,633.626
765,362.11087
766,371.89624
767,446.01712
768,247.65814
769,1123.4674
770,732.5759
771,436.72348
772,490.14346
773,271.72964
774,443.3972
775,967.4786
776,406.9923
777,1374.9214
778,502.83823
779,211.90794
780,716.3801
781,936.2943
782,1153.9406
783,647.49835
784,809.89923
785,726.34937
786,1351.9894
787,315.5472
788,1536.8832
789,1197.4027
790,1022.64154
791,869.0811
792,587.4111
793,658.7527
794,658.5121
795,1001.67725
796,498.7248
797,828.67017
798,574.6689
799,522.3422
800,881.0155
801,749.12915
802,484.96335
803,257.00388
804,419.27798
805,903.0262
806,376.5071
807,946.99243
808,815.553
809,435.26462
810,726.76654
811,347.9264
812,795.7881
813,677.1974
814,742.2675
815,314.87808
816,662.5116
817,673.178
818,376.36432
819,605.314
820,822.69214
821,202.3901
822,663.5467
823,613.93726
824,467.50577
825,493.93497
826,575.8733
827,641.1599
828,775.5823
829,1118.8982
830,317.71677
831,664.77405
832,702.1261
833,853.5117
834,822.9468
835,727.6703
836,599.0194
837,1114.359
838,831.99854
839,740.1008
840,695.25604
841,792.0526
842,277.7117
843,633.7456
844,1253.6364
845,1002.7815
846,1040.8534
847,801.581
848,465.92014
849,372.87326
850,337.59506
851,411.89224
852,631.1501
853,587.8091
854,700.8196
855,509.91727
856,827.6288
857,967.022
858,469.53207
859,1025.6943
860,537.06287
861,746.6455
862,751.0512
863,477.61166
864,267.342
865,660.9531
866,473.916
867,358.3357
868,534.54034
869,617.20233
870,395.1096
871,537.8434
872,671.51263
873,302.1265
874,245.09406
875,476.64633
876,917.6012
877,1301.2197
878,790.5054
879,426.95862
880,1172.4955
881,589.31323
882,390.58646
883,1076.4037
884,631.1649
885,1145.4443
886,347.77933
887,866.0419
888,2342.8489
889,735.7053
890,629.0655
891,711.04785
892,1600.1705
893,299.6461
894,654.8146
895,416.4128
896,1194.0726
897,473.39334
898,392.4133
899,225.0057
900,860.2579
901,780.72644
902,1105.076
903,1251.1158
904,899.24084
905,600.558
906,669.4067
907,1234.7559
908,881.23804
909,855.6455
910,534.7708
911,2285.9312
912,720.12854
913,592.6939
914,352.83536
915,953.77
916,404.58932
917,677.99744
918,761.68933
919,1435.8673
920,336.40976
921,216.85567
922,468.2038
923,416.95773
924,125.55076
925,635.39215
926,523.9277
927,561.43964
928,1215.8074
929,1255.5944
930,612.8529
931,198.85861
932,434.33353
933,678.9523
934,551.3348
935,229.28113
936,807.6369
937,917.6521
938,280.89868
939,1180.8741
940,502.08377
941,563.94556
942,693.7689
943,320.9785
944,332.1055
945,552.85583
946,495.86667
947,616.5845
948,669.3763
949,451.07666
950,825.22034
951,810.9562
952,758.78174
953,570.82056
954,665.08765
955,742.7376
956,971.30255
957,789.6843
958,455.05795
959,755.52844
960,1118.2716
961,808.7272
962,786.23926
963,635.22754
964,467.0947
965,426.51035
966,741.18286
967,408.11954
968,1338.1578
969,630.2649
970,697.29626
971,684.7835
972,691.47125
973,382.77133
974,558.88416
975,515.3408
976,432.5967
977,411.20724
978,1477.556
979,595.81506
980,462.83408
981,164.67772
982,267.8469
983,587.5595
984,712.8174
985,403.12933
986,796.82434
987,734.1345
988,753.58545
989,1468.5734
990,680.6908
991,539.76025
992,282.9446
993,950.43896
994,689.2279
995,1108.666
996,789.19104
997,373.90286
998,466.11176
999,1220.2026
1000,224.18533
1001,668.6339
1002,596.50806
1003,1091.8707
1004,1285.9432
1005,233.44142
1006,816.0061
1007,516.40753
1008,494.7101
1009,1767.7156
1010,770.69403
1011,474.83176
1012,396.5379
1013,599.3369
1014,1149.0507
1015,398.41498
1016,711.94507
1017,412.5836
1018,960.4435
1019,507.28946
1020,493.33414
1021,951.3629
1022,410.6101
1023,1132.3539
1024,590.88904
1025,782.72565
1026,703.0885
1027,285.01614
1028,476.16013
1029,580.4222
1030,423.34677
1031,693.6422
1032,376.4066
1033,188.4758
1034,479.01596
1035,1086.3845
1036,970.34766
1037,324.26746
1038,482.92862
1039,525.7241
1040,1297.952
1041,951.30835
1042,614.5723
1043,350.05536
1044,549.91797
1045,785.84485
1046,649.3891
1047,358.85513
1048,249.14886
1049,433.76825
1050,301.84808
1051,1014.80383
1052,748.5132
1053,850.1009
1054,210.63077
1055,750.85236
1056,1376.2987
1057,458.96445
1058,409.5767
1059,396.21915
1060,575.7013
1061,870.5227
1062,275.1854
1063,436.50546
1064,688.6865
1065,302.55026
1066,901.49615
1067,614.38354
1068,337.56503
1069,947.65894
1070,1174.9268
1071,831.746
1072,508.2833
1073,1239.6217
1074,1044.2714
1075,466.80954
1076,619.2982
1077,897.4302
1078,513.8717
1079,182.53925
1080,691.04553
1081,438.1948
1082,592.77094
1083,727.3239
1084,582.4331
1085,364.08173
1086,615.9537
1087,256.9357
1088,383.7148
1089,437.9266
1090,427.01404
1091,595.9329
1092,682.2107
1093,575.80273
1094,496.7352
1095,403.44864
1096,615.92126
1097,879.2429
1098,675.98413
1099,1032.2516
1100,568.06683
1101,736.726
1102,627.4469
1103,415.60013
1104,629.56445
1105,706.3792
1106,255.79971
1107,506.32626
1108,605.541
1109,760.08466
1110,217.60783
1111,536.9555
1112,613.38684
1113,1092.0887
1114,471.8182
1115,530.3695
1116,915.1304
1117,356.189
1118,557.802
1119,504.46512
1120,299.227
1121,831.77405
1122,1481.9896
1123,598.8865
1124,854.8894
1125,613.8871
1126,399.67218
1127,672.07043
1128,897.4164
1129,1166.6066
1130,871.20703
1131,273.67218
1132,1289.7587
1133,1965.306
1134,323.40036
1135,774.0426
1136,824.5415
1137,578.67975
1138,889.3004
1139,397.11972
1140,555.5847
1141,1023.8465
1142,806.93964
1143,429.566
1144,663.65985
1145,379.71475
1146,530.36475
1147,566.2875
1148,536.88763
1149,702.61847
1150,802.1759
1151,766.99023
1152,414.71246
1153,625.78625
1154,786.0289
1155,551.33105
1156,264.87418
1157,1658.899
1158,453.61728
1159,422.58365
1160,667.489
1161,798.6459
1162,306.5483
1163,1173.6552
1164,445.441
1165,621.2028
1166,777.30743
1167,344.36032
1168,323.5251
1169,172.46426
1170,417.40817
1171,778.849
1172,466.09796
1173,543.75037
1174,470.93924
1175,480.72583
1176,928.9186
1177,1308.3425
1178,593.63806
1179,270.38608
1180,536.3429
1181,594.5898
1182,318.97083
1183,196.71234
1184,1261.4049
1185,1133.1149
1186,585.44617
1187,932.9408
1188,258.07425
1189,837.80347
1190,1256.8273
1191,1362.4191
1192,692.33813
1193,878.9197
1194,688.2724
1195,1388.7828
1196,1019.1366
1197,1101.2948
1198,1074.9797
1199,1509.6698
1200,274.75314
1201,632.599
1202,1065.7217
1203,375.7168
1204,1119.3634
1205,987.70874
1206,372.33542
1207,632.1227
1208,1209.2274
1209,833.9463
1210,438.93762
1211,772.56934
1212,704.1256
1213,232.48453
1214,628.7072
1215,1096.071
1216,660.7282
1217,369.7574
1218,676.1052
