Id,Prediction
0,896.78424
1,683.5827
2,369.11337
3,731.139
4,1194.902
5,767.68225
6,846.5981
7,444.60495
8,380.3637
9,771.15106
10,864.7443
11,315.72995
12,618.6558
13,1187.4789
14,396.46497
15,521.3352
16,1088.3525
17,544.34045
18,208.57169
19,488.8307
20,799.30383
21,729.31866
22,1577.4689
23,346.11807
24,353.03708
25,792.56976
26,1487.9397
27,1340.1241
28,291.69305
29,290.86935
30,332.56107
31,866.43304
32,516.62933
33,465.29532
34,428.49564
35,358.77786
36,334.83194
37,805.10455
38,1195.498
39,486.0859
40,1077.3773
41,1007.623
42,640.3587
43,481.34402
44,378.39743
45,324.14102
46,1262.878
47,1288.2731
48,301.59558
49,906.8547
50,903.49725
51,303.6792
52,791.12286
53,482.54617
54,281.60275
55,1346.5253
56,447.68362
57,678.07806
58,272.4445
59,707.818
60,679.8278
61,1012.7956
62,1354.8634
63,411.87527
64,706.6973
65,789.98834
66,325.4486
67,583.36273
68,578.6328
69,481.49747
70,353.87552
71,362.32053
72,405.6072
73,1323.0281
74,343.4984
75,599.55225
76,889.3669
77,919.1474
78,568.0728
79,1332.3398
80,1002.7437
81,410.38785
82,578.5398
83,1177.0397
84,1524.038
85,578.9834
86,999.12646
87,688.04987
88,503.22708
89,568.6359
90,798.5767
91,522.87885
92,263.12305
93,815.74347
94,333.19522
95,976.7443
96,1703.4579
97,714.7618
98,1393.7085
99,293.1719
100,738.5436
101,1555.6356
102,1105.0627
103,545.7966
104,251.89923
105,551.85895
106,770.311
107,361.34546
108,984.83203
109,2034.2406
110,571.69354
111,724.56244
112,1385.4025
113,396.39722
114,242.26323
115,636.5765
116,1522.486
117,1218.6559
118,706.1399
119,540.078
120,730.0665
121,983.8214
122,389.91183
123,354.69705
124,828.0372
125,256.74014
126,519.44495
127,448.29678
128,1434.4783
129,310.37167
130,1062.8975
131,832.04724
132,528.74066
133,763.97284
134,954.3841
135,565.5294
136,795.1398
137,606.2039
138,893.1033
139,465.10245
140,1291.4547
141,2172.4531
142,804.03754
143,532.06683
144,599.57916
145,479.6097
146,300.79156
147,436.95035
148,1436.9354
149,876.0687
150,456.54517
151,771.2783
152,1316.8309
153,1116.7367
154,306.09805
155,328.62558
156,1410.3408
157,501.21927
158,933.3196
159,632.14777
160,718.7302
161,518.5366
162,889.2924
163,683.7437
164,674.15314
165,979.85065
166,715.1833
167,506.34134
168,420.2711
169,282.80222
170,927.85724
171,1240.4022
172,1447.4454
173,582.06177
174,1125.2944
175,408.83054
176,465.2806
177,345.64688
178,720.9314
179,423.7134
180,325.74652
181,1310.821
182,624.51794
183,653.56244
184,363.05856
185,576.6299
186,417.53442
187,401.57138
188,715.7048
189,315.1085
190,720.98456
191,884.4266
192,603.425
