Id,Prediction
0,867.84595
1,677.6501
2,335.7234
3,733.69775
4,1157.1006
5,756.67413
6,841.8965
7,449.39044
8,372.57654
9,791.48535
10,850.8271
11,316.32092
12,580.1258
13,1134.5547
14,403.3672
15,525.04877
16,1099.1509
17,557.3905
18,189.55646
19,512.96783
20,786.7846
21,733.21155
22,1597.5776
23,368.77032
24,342.8244
25,769.43555
26,1579.779
27,1298.4727
28,279.25537
29,269.76105
30,321.16864
31,871.0254
32,516.7611
33,465.69623
34,410.4029
35,318.88144
36,298.54865
37,843.2589
38,1200.1157
39,480.85522
40,1058.2828
41,1008.23096
42,662.58246
43,472.33408
44,376.1872
45,323.03378
46,1247.9911
47,1249.5541
48,325.58743
49,885.13904
50,872.0406
51,333.19556
52,776.7566
53,494.67578
54,258.26498
55,1328.621
56,455.68607
57,657.04736
58,265.05777
59,691.24207
60,670.08795
61,1041.3119
62,1368.0054
63,414.60913
64,733.8987
65,823.9102
66,310.39972
67,602.421
68,584.61816
69,499.1385
70,342.88654
71,357.6452
72,423.38306
73,1350.5691
74,334.55457
75,595.40625
76,863.69055
77,926.3789
78,540.00635
79,1333.7335
80,994.81726
81,396.29013
82,581.7859
83,1157.4087
84,1509.6428
85,589.2519
86,960.2646
87,646.2894
88,456.07434
89,559.0692
90,812.35974
91,524.53406
92,247.20383
93,809.8185
94,332.99994
95,997.97156
96,1715.2229
97,728.79065
98,1328.6876
99,298.2908
100,726.073
101,1548.6267
102,1114.6603
103,541.2543
104,249.13548
105,571.03577
106,762.12756
107,342.3957
108,995.61206
109,1945.2764
110,545.9447
111,719.1185
112,1371.751
113,401.59448
114,253.64664
115,612.3203
116,1497.6162
117,1210.3947
118,707.70447
119,515.65216
120,684.97754
121,935.03357
122,378.91272
123,331.51373
124,794.02856
125,252.16214
126,506.43158
127,425.5587
128,1441.9031
129,297.59027
130,1102.8148
131,806.64075
132,529.30774
133,721.24426
134,932.46094
135,543.5261
136,778.116
137,606.06824
138,889.34216
139,459.44742
140,1235.9525
141,2242.5776
142,834.9182
143,493.5031
144,588.67163
145,510.0995
146,314.6778
147,418.67053
