Id,Prediction
0,918.95105
1,693.8076
2,344.8498
3,777.3407
4,1148.7081
5,739.5998
6,875.16565
7,408.25708
8,377.80118
9,793.9178
10,900.6228
11,323.29608
12,618.5502
13,1063.933
14,398.6792
15,500.70215
16,1036.6543
17,589.706
18,208.3268
19,466.86276
20,825.2237
21,732.25006
22,1630.1018
23,376.4575
24,361.19232
25,754.7914
26,1495.4723
27,1394.8519
28,310.33963
29,296.19037
30,351.88818
31,845.14886
32,496.93118
33,477.8575
34,425.52554
35,363.04373
36,335.32513
37,841.4213
38,1171.2756
39,493.49316
40,1121.2474
41,1017.2073
42,683.60034
43,437.18686
44,364.5616
45,320.59338
46,1236.4122
47,1245.0508
48,316.43573
49,867.6453
50,880.3763
51,293.68115
52,788.9859
53,491.12277
54,250.30339
55,1263.1226
56,455.58414
57,653.09296
58,267.8097
59,696.75183
60,714.6928
61,1008.9572
62,1389.7438
63,416.40665
64,723.4068
65,817.28125
66,338.13693
67,593.68225
68,566.13354
69,510.4708
70,353.30154
71,383.29437
72,436.64706
73,1282.9186
74,330.2762
75,626.6324
76,842.5157
77,966.29236
78,572.5414
79,1278.7152
80,980.8699
81,410.0942
82,589.4811
83,1147.0687
84,1445.5092
85,598.43335
86,979.5277
87,644.30286
88,485.8104
89,568.1022
90,814.15485
91,516.0721
92,257.0718
93,884.58954
94,317.93307
95,970.40076
96,1676.6768
97,714.0583
98,1330.7906
99,309.0061
100,749.19354
101,1533.8752
102,1122.7571
103,538.09204
104,248.93755
105,555.633
106,732.61566
107,332.26468
108,940.95337
109,2039.1747
110,522.02136
111,729.45825
112,1354.9292
113,386.48492
114,244.96257
115,599.12476
116,1387.7172
117,1174.1752
118,692.52716
119,508.0441
120,724.3348
121,969.96716
122,375.22318
123,387.4953
124,785.4932
125,249.23836
126,518.5078
127,419.85712
128,1385.1089
129,287.97653
130,1020.87573
131,903.15125
132,526.8123
133,761.5904
134,976.3002
135,550.7713
136,772.9673
137,583.9464
138,895.56256
139,452.17685
140,1216.2848
141,2507.5261
142,816.481
143,527.8811
144,598.61505
145,471.3589
146,305.3632
147,446.23492
148,1421.6804
149,920.1404
150,458.74338
151,782.7904
152,1263.3643
153,1173.6036
154,297.88635
155,345.49515
156,1373.7013
157,512.0852
158,899.1912
159,666.47327
160,767.967
161,550.48975
162,872.13434
163,704.9698
164,661.1838
165,1003.0978
166,726.68665
167,494.00967
168,469.91776
169,301.65634
170,872.3731
171,1211.6151
172,1407.5997
173,558.692
174,1129.9738
175,462.21973
176,483.8995
177,362.49167
178,741.87836
179,442.16858
180,324.09103
181,1280.3899
182,613.104
183,665.83453
184,397.55765
185,618.7375
186,441.27808
187,409.91382
188,646.36237
189,319.4776
190,788.9237
191,897.76654
192,597.99927
193,499.22653
194,414.9964
195,670.7305
196,978.16724
197,1049.7085
198,396.25455
199,787.2018
200,701.3867
201,675.3812
202,843.88885
203,1228.1132
204,654.3388
205,655.969
206,961.4101
207,615.5025
208,513.1843
209,404.80362
210,449.34756
211,590.1133
212,457.643
213,845.6864
214,1333.787
215,655.10944
216,647.33496
217,560.20447
218,1409.9376
219,694.8299
220,1025.1625
221,429.11847
222,590.2566
223,438.45016
224,438.45016
225,394.81693
226,607.48157
227,316.954
228,316.954
229,275.88757
230,466.82126
231,1137.4652
232,304.69382
233,844.3056
234,647.0428
235,272.20242
236,685.3802
237,1085.2008
238,646.9456
239,896.81757
240,538.3986
241,2086.3875
242,475.00467
243,1294.626
244,559.6263
245,633.1545
246,924.4842
247,775.4366
248,271.0548
249,526.97656
250,560.14545
251,364.68192
252,1206.0637
253,1110.4681
254,252.70444
255,774.41376
256,453.61996
257,444.8537
258,401.78738
259,332.8591
260,916.0284
261,1174.4901
262,384.55786
263,546.67175
264,993.1954
265,309.53085
266,402.19806
267,321.69543
268,313.15585
269,459.5168
270,1114.1135
271,927.2073
272,540.2968
273,892.0442
274,949.5025
275,877.11676
276,561.9418
277,881.27
278,722.8732
279,439.6719
280,560.58295
281,338.47412
282,288.86572
283,319.3151
284,410.11987
285,582.29645
286,953.86017
287,897.3913
288,717.42017
289,588.7951
290,347.4053
291,198.53168
292,441.25375
293,486.31274
294,486.31274
295,125.00205
296,844.6808
297,605.1001
298,605.1001
299,1180.9928
300,320.69812
301,922.4533
302,453.19
303,264.74637
304,630.2281
305,1068.3074
306,1901.9836
307,213.69627
308,593.6458
309,1328.3397
310,789.92035
311,1024.6497
312,183.20491
313,481.4139
314,379.32593
315,671.88257
316,539.80536
317,279.39313
318,981.1893
319,283.08005
320,268.6191
321,513.2336
322,629.52313
323,476.72366
324,902.36584
325,402.48978
326,394.4894
327,847.15594
328,726.04425
329,399.50235
330,586.09125
331,399.2238
332,680.74725
333,382.76868
334,263.14392
335,671.53094
336,641.1614
337,1103.4249
338,458.4645
339,890.77606
340,1257.2917
341,499.53156
342,1386.3213
343,1019.03033
344,533.1282
345,901.96313
346,1108.9724
347,886.6533
348,563.09564
349,671.4686
350,458.4238
351,1015.2787
352,828.80096
353,789.2728
354,467.91055
355,442.93457
356,496.42505
357,556.0487
358,1311.4066
359,689.9449
360,264.12643
361,543.1649
362,327.04745
363,1232.8566
364,917.48663
365,1077.613
366,376.34183
367,506.73633
368,1030.3453
369,842.7053
370,825.14154
371,402.60153
372,574.8169
373,751.3091
374,521.0079
375,917.6397
376,517.86835
377,1256.2571
378,296.35397
379,285.14932
380,688.4868
381,625.9055
382,544.99664
383,1708.3608
384,591.46014
385,367.59637
386,684.332
387,682.91534
388,1144.8705
389,629.99713
390,997.38763
391,532.1709
392,400.0411
393,258.38538
394,358.17062
395,1103.606
396,923.1561
397,1374.8525
398,238.61365
399,402.97
400,826.4909
401,1382.5864
402,1038.1273
403,623.2142
404,388.9924
405,651.00726
406,203.23105
407,199.31535
408,448.93964
409,293.67615
410,1031.9954
411,360.538
412,175.61221
413,149.63094
414,396.10617
415,786.53955
416,549.41266
417,1373.5181
418,448.36194
419,335.05884
420,1010.89935
421,445.58426
422,707.5786
423,1045.5493
424,1084.5378
425,697.57776
426,353.32178
427,496.1559
428,235.29298
429,238.53893
430,525.1509
431,813.01215
432,834.816
433,369.17282
434,165.07658
435,722.2215
436,1335.2723
437,256.59836
438,554.6397
439,851.219
440,611.22437
441,693.656
442,427.04065
443,247.66026
444,820.2658
445,159.87418
446,1891.3514
447,307.03458
448,618.4502
449,516.73126
450,399.81543
451,568.9803
452,291.28738
453,190.62625
454,347.68872
455,858.1446
456,1077.913
457,333.24612
458,395.68805
459,391.4461
460,484.79007
461,1233.3085
462,395.1111
463,726.79895
464,739.6152
465,338.21707
466,345.50064
467,739.72534
468,464.68622
469,1329.9537
470,195.98882
471,630.56915
472,322.12747
473,1139.764
474,718.5465
475,1511.1293
476,930.54645
477,322.31625
478,231.31668
479,296.72897
480,809.91785
481,387.2905
482,1129.9498
483,454.26697
484,285.69128
485,1260.9707
486,219.02588
487,1177.9904
488,167.67532
489,399.86038
490,658.28827
491,458.82852
492,533.9532
493,616.9261
494,308.746
495,1305.7119
496,518.8719
497,238.82622
498,521.76416
499,309.1173
500,928.20667
501,629.2641
502,748.22485
503,392.9769
504,1082.3733
505,466.15607
506,1115.0002
507,638.73047
508,702.27454
509,970.6766
510,826.7364
511,941.122
512,226.7812
513,634.07
514,676.51385
515,424.2126
516,990.40765
517,359.76266
518,607.25116
519,397.48117
520,1250.9163
521,355.89557
522,622.2202
523,499.1479
524,588.99554
525,896.18567
526,607.62915
527,332.2433
528,998.3058
529,346.9366
530,755.87695
531,604.57007
532,404.33728
533,703.88794
534,564.7022
535,536.55164
536,621.9077
537,655.3457
538,1102.195
539,292.92157
540,800.728
541,1818.9613
542,637.47015
543,1046.1218
544,564.2143
545,797.99713
546,562.82336
547,1033.865
548,478.55624
549,461.28937
550,424.57602
551,1365.1481
552,310.92795
553,259.72708
554,1196.7368
555,513.3171
556,211.35048
557,681.2373
558,563.55835
559,380.02975
560,777.4226
561,634.5179
562,362.15594
563,445.2134
564,630.88293
565,1080.2369
566,532.06964
567,246.08505
568,493.99612
569,1239.2948
570,519.19147
571,474.74908
572,378.34155
573,371.82156
574,189.0264
575,658.3085
576,165.56252
577,426.73154
578,662.1523
579,856.119
580,876.4346
581,365.00836
582,858.4184
583,968.7545
584,606.2624
585,763.70483
586,269.22906
587,1129.0421
588,796.6986
589,1344.0514
590,391.83786
591,583.1986
592,1380.9274
593,316.7057
594,262.37128
595,725.6646
596,1220.7751
597,747.42584
598,646.4411
599,596.05725
600,930.90186
601,1161.5345
602,652.2581
603,673.30005
604,1083.4487
605,690.75104
606,285.40472
607,961.87
608,304.76492
609,525.63165
610,176.7039
611,643.5287
612,500.5697
613,489.37598
614,496.3779
615,357.31052
616,846.46857
617,1034.0918
618,1332.028
619,187.42668
620,708.57764
621,327.7725
622,258.85052
623,981.7437
624,397.40646
625,1821.0286
626,464.062
627,1248.2408
628,715.80505
629,822.89246
630,1125.9069
631,446.47372
632,509.70798
633,1223.11
634,415.47653
635,407.3917
636,1118.3131
637,399.38043
638,764.91174
639,608.26776
640,751.54443
641,1650.686
642,832.3516
643,519.8998
644,371.11313
645,807.71027
646,725.41486
647,569.1881
648,843.6844
649,678.68317
650,988.31683
651,374.7006
652,1227.6558
653,616.0855
654,996.894
655,362.18805
656,750.8232
657,815.8278
658,1243.0715
659,1125.0614
660,397.20828
661,1435.2692
662,216.68402
663,263.40683
664,841.36206
665,561.13104
666,1429.1244
